IdUnidade,Sigla,Descricao,SinProtocolo,SinArquivamento,SinOuvidoria
110000273,CGE-PI/GAB/NCI,Núcleo de Controle de Interno - CGE-PI,N,N,N
110000275,CGE-PI/GAB/OGE,Ouvidoria-Geral do Estado - CGE-PI,N,N,N
110000278,CGE-PI/GAB/OGE/GEATO,Gerência de Atendimento e Triagem de Ouvidoria - CGE-PI,N,N,N
110000276,CGE-PI/GAB/OGE/GETCS,Gerência de Transparência e Controle Social - CGE-PI,N,N,N
110000365,CGE-PI/GAB/OGE/GETCS/COQEV,Coordenação de Qualificação e Eventos - CGE-PI,N,N,N
110000044,CGE-PI/NS-SEI,Núcleo Setorial SEI - CGE-PI,N,N,N
110004771,CGE-PI/SEADPREV-PI,Documentos em conjunto da CGE e SEADPREV,N,N,N
110001919,CGE-PI/SEFAZ-PI,Documentos em conjunto da CGE e SEFAZ,N,N,N
110008958,CGE-PI/UNICONT/GENUS/NSDER,Núcleo Setorial DER - CGE-PI,N,N,N
110008959,CGE-PI/UNICONT/GENUS/NSIDEPI,Núcleo Setorial IDEPI - CGE-PI,N,N,N
110008962,CGE-PI/UNICONT/GENUS/NSSAF,Núcleo Setorial SAF - CGE-PI,N,N,N
110008960,CGE-PI/UNICONT/GENUS/NSSASC,Núcleo Setorial SASC - CGE-PI,N,N,N
110008961,CGE-PI/UNICONT/GENUS/NSSEAD,Núcleo Setorial SEAD - CGE-PI,N,N,N
110008963,CGE-PI/UNICONT/GENUS/NSSEDUC,Núcleo Setorial SEDUC - CGE-PI,N,N,N
110008964,CGE-PI/UNICONT/GENUS/NSSEFAZ,Núcleo Setorial SEFAZ - CGE-PI,N,N,N
110008965,CGE-PI/UNICONT/GENUS/NSSEINFRA,Núcleo Setorial SEINFRA - CGE-PI,N,N,N
110008966,CGE-PI/UNICONT/GENUS/NSSEJUS,Núcleo Setorial SEJUS - CGE-PI,N,N,N
110008967,CGE-PI/UNICONT/GENUS/NSSESAPI,Núcleo Setorial SESAPI - CGE-PI,N,N,N
110008968,CGE-PI/UNICONT/GENUS/NSSETRANS,Núcleo Setorial SETRANS - CGE-PI,N,N,N
110010847,CGE-PI/UNICONT/GENUS/NSSIA,Núcleo Setorial SIA,N,N,N
110008969,CGE-PI/UNICONT/GENUS/NSSSP,Núcleo Setorial SSP - CGE-PI,N,N,N
110008970,CGE-PI/UNICONT/GENUS/NSUESPI,Núcleo Setorial UESPI - CGE-PI,N,N,N
110002389,CMTP-PI/GAB,Gabinete Geral - Diretoria da Presidência - CMTP-PI,S,S,N
110006478,CMTP-PI/GAB/AE,Assessor Especial - CMTP-PI,N,N,N
110008721,CMTP-PI/GAB/ASSJUR,Assessoria Jurídica - CMTP-PI,N,N,N
110006475,CMTP-PI/GAB/AT,Assessor Técnico - CMTP-PI,N,N,N
110006479,CMTP-PI/GAB/CG,Chefe de Gabinete - CMTP-PI,N,N,N
110006474,CMTP-PI/GAB/CI,Controle Interno - CMTP-PI,N,N,N
110006760,CMTP-PI/GAB/CPL,Comissão Permanente de Licitação - CEPM-PI,N,N,N
110006761,CMTP-PI/GAB/CPL/MCPL,Membro da Comissão Permanente de Licitação - CEPM-PI,N,N,N
110006482,CMTP-PI/GAB/DA,Diretoria Administrativa - CMTP-PI,N,N,N
110006491,CMTP-PI/GAB/DA/CRH,Coordenadoria de Recursos Humanos - CMTP-PI,N,N,N
110006490,CMTP-PI/GAB/DA/GA,Gerencia Administrativa - CMTP-PI,N,N,N
110006492,CMTP-PI/GAB/DA/SA,Supervisão de Área - CMTP-PI,N,N,N
110006481,CMTP-PI/GAB/DF,Diretoria Financeira - CMTP-PI,N,N,N
110006488,CMTP-PI/GAB/DF/CF,Coordenadoria Financeira - CMTP-PI,N,N,N
110006487,CMTP-PI/GAB/DF/GF,Gerencia Financeira - CMTP-PI,N,N,N
110006489,CMTP-PI/GAB/DF/SA,Supervisão de Área - CMTP-PI,N,N,N
110006480,CMTP-PI/GAB/DO,Diretoria de Operação - CMTP-PI,N,N,N
110006485,CMTP-PI/GAB/DO/CT,Coordenadoria de Tráfego - CMTP-PI,N,N,N
110006484,CMTP-PI/GAB/DO/GP,Gerencia de Operação - CMTP-PI,N,N,N
110006486,CMTP-PI/GAB/DO/SA,Supervisão de Área - CMTP-PI,N,N,N
110006483,CMTP-PI/GAB/DT,Diretoria Técnica - CMTP-PI,N,N,N
110006494,CMTP-PI/GAB/DT/CM,Coordenadoria de Manutenção - CMTP-PI,N,N,N
110006493,CMTP-PI/GAB/DT/GT,Gerencia Técnica - CMTP-PI,N,N,N
110006495,CMTP-PI/GAB/DT/SA,Supervisão de Área - CMTP-PI,N,N,N
110006477,CMTP-PI/GAB/PTCL,Protocolo - CMTP-PI,N,N,N
110006476,CMTP-PI/GAB/SCTR,Secretário - CMTP-PI,N,N,N
110008722,CMTP-PI/GAB/VICPRE,VIce-Presidência - CMTP-PI,N,N,N
110001814,COFIR-PI/GAB,Gabinete do Coordenador Geral - COFIR-PI,S,N,N
110001816,COFIR-PI/GAB/AJUR,Assessoria Jurídica - COFIR-PI,N,N,N
110001821,COFIR-PI/GAB/DAF,Diretoria Administrativa e Financeira - COFIR-PI,N,N,N
110001824,COFIR-PI/GAB/DAF/GCLC,"Gerência de Compras, Licitações e Contratos - COFIR-PI",N,N,N
110001825,COFIR-PI/GAB/DAF/GCONPLAN,Gerência de Contabilidade e Planejamento - COFIR-PI,N,N,N
110001822,COFIR-PI/GAB/DAF/GRH,Gerência de Recursos Humanos - COFIR-PI,N,N,N
110001823,COFIR-PI/GAB/DAF/GTO,Gerência de Tesouraria e Orçamento - COFIR-PI,N,N,N
110001826,COFIR-PI/GAB/DAF/PROTOCOLO,Protocolo Geral - COFIR-PI,N,N,N
110001817,COFIR-PI/GAB/DIRRIG,Diretoria de Irrigação - COFIR-PI,N,N,N
110001820,COFIR-PI/GAB/DIRRIG/GAIRR,Gerência de Agronegócio Irrigado - COFIR-PI,N,N,N
110001819,COFIR-PI/GAB/DIRRIG/GATER,Gerência de Assistência Técnica e Extensão Rural - COFIR-PI,N,N,N
110001818,COFIR-PI/GAB/DIRRIG/GPROJ,Gerência de Projetos - COFIR-PI,N,N,N
110001815,COFIR-PI/GAB/NCI,Núcleo de Controle Interno - COFIR-PI,N,N,N
110003231,COJUV-PI/GCG,Gabinete do Coordenador Geral - COJUV-PI,N,N,N
110010976,COJUV-PI/GCG/ATENPGE,Atendimento à Requisições e Diligências da Procuradoria de Geral Estado (PGE) - COJUV-PI,N,N,N
110003235,COJUV-PI/GCG/DAF,Diretoria Administrativa Financeira - COJUV-PI,N,N,N
110003846,COJUV-PI/GCG/DAF/GF,Gerência Financeira - COJUV-PI,N,N,N
110003847,COJUV-PI/GCG/DAF/GPO,Gerência de Planejamento e Orçamento - COJUV-PI,N,N,N
110003234,COJUV-PI/GCG/DIMT,Diretoria de Iniciação ao Mundo do Trabalho - COJUV-PI,N,N,N
110003849,COJUV-PI/GCG/DIMT/GPMR,Gerência de Políticas para o Meio Rural - COJUV-PI,N,N,N
110003848,COJUV-PI/GCG/DIMT/GPMU,Gerência de Políticas para o Meio Urbano - COJUV-PI,N,N,N
110003233,COJUV-PI/GCG/DPS,Diretoria de Políticas Sociais - COJUV-PI,N,N,N
110003851,COJUV-PI/GCG/DPS/GPES,Gerência de Políticas de Educação e Saúde - COJUV-PI,N,N,N
110003850,COJUV-PI/GCG/DPS/GPEV,Gerência de Políticas de Enfrentamento a Violência - COJUV-PI,N,N,N
110003236,COJUV-PI/GCG/NCI,Núcleo de Controle Interno - COJUV-PI,N,N,N
110003232,COJUV-PI/GCG/PROTOCOLO,Protocolo Geral - COJUV-PI,S,N,N
110003237,COJUV-PI/NLC,Núcleo de Licitações e Contratos - COJUV-PI,N,N,N
110006376,COJUV-PI/NS-SEI,Núcleo Setorial SEI - COJUV-PI,N,N,N
110004914,CVCI-PI/ADMINISTRATIVO,Diretoria  Administrativa - CVCI-PI,N,N,N
110004913,CVCI-PI/FINANCEIRO,Gerência Financeira - CVCI-PI,N,N,N
110004916,CVCI-PI/PROTOCOLO,Protocolo Geral  - CVCI-PI,N,N,N
110004915,CVCI-PI/SECRETÁRIO,Secretário - CVCI-PI,N,N,N
110001996,DER-PI/DGE,Gabinete do Diretor Geral - DER-PI,S,S,N
110010702,DER-PI/DGE/ASERV1,Assistência de Serviços I - DER-PI,N,N,N
110010703,DER-PI/DGE/ASERV2,Assistência de Serviços II - DER-PI,N,N,N
110010699,DER-PI/DGE/ATEC1,Assessoria Técnica I - DER-PI,N,N,N
110010700,DER-PI/DGE/ATEC2,Assessoria Técnica II - DER-PI,N,N,N
110010701,DER-PI/DGE/ATEC3,Assessoria Técnica III - DER-PI,N,N,N
110010960,DER-PI/DGE/ATENPGE,Atendimento à Requisições e Diligências da Procuradoria de Geral Estado (PGE) - DER-PI,N,N,N
110010706,DER-PI/DGE/COTEC,Coordenação Técnica Operacional - DER-PI,N,N,N
110002375,DER-PI/DGE/DUAD,Diretoria de Unidade Administrativa - DER-PI,N,N,N
110002378,DER-PI/DGE/DUAD/CLABS,"Coordenação de Logística, Abastecimento e Serviços - DER-PI",N,N,N
110002401,DER-PI/DGE/DUAD/GGPES,Gerência de Gestão de Pessoas - DER-PI,N,N,N
110002376,DER-PI/DGE/DUAD/GGPES/SCM,Setor de Cadastro e Movimentação - DER-PI,N,N,N
110002377,DER-PI/DGE/DUAD/GGPES/SES,Setor de Encargos Sociais - DER-PI,N,N,N
110002402,DER-PI/DGE/DUAD/GGPES/SFP,Setor Financeiro de Pessoal - DER-PI,N,N,N
110002399,DER-PI/DGE/DUAD/GGPES/SP,Protocolo - DER-PI,S,S,N
110002400,DER-PI/DGE/DUAD/SMP,Setor de Material e Patrimônio - DER-PI,N,N,N
110011273,DER-PI/DGE/DUAD/TI,Coordenação de Tecnologia da Informação - DER-PI,N,N,N
110002407,DER-PI/DGE/DUCM,Diretoria de Unidade de Manutenção e Conservação - DER-PI,N,N,N
110011015,DER-PI/DGE/DUCM/COTEC,Coordenação Técnica Operacional - DER-PI,N,N,N
110011016,DER-PI/DGE/DUCM/GCON,Gerência de Construção - DER-PI,N,N,N
110011017,DER-PI/DGE/DUCM/GCON/CFIS,Coordenação de Fiscalização - DER-PI,N,N,N
110002408,DER-PI/DGE/DUCM/GCR,Gerência de Conservação de Rodovias - DER-PI,N,N,N
110002409,DER-PI/DGE/DUCM/GME,Gerência de Manutenção de Equipamentos - DER-PI,N,N,N
110011013,DER-PI/DGE/DUCM/GPRO,Gerência de Projetos - DER-PI,N,N,N
110011014,DER-PI/DGE/DUCM/GPRO/CEEP,Coordenação de Estudos e Elaboração de Projetos - DER-PI,N,N,N
110002419,DER-PI/DGE/DUCM/NRBA,Núcleo Rodoviário de Barras - DER-PI,N,N,N
110002414,DER-PI/DGE/DUCM/NRBJ,Núcleo Rodoviário de Bom Jesus - DER-PI,N,N,N
110002415,DER-PI/DGE/DUCM/NRCO,Núcleo Rodoviário de Corrente - DER-PI,N,N,N
110002410,DER-PI/DGE/DUCM/NRCT,Núcleo Rodoviário de Castelo do Piauí - DER-PI,N,N,N
110002416,DER-PI/DGE/DUCM/NRFL,Núcleo Rodoviário de Floriano - DER-PI,N,N,N
110002412,DER-PI/DGE/DUCM/NROE,Núcleo Rodoviário de Oeiras - DER-PI,N,N,N
110002411,DER-PI/DGE/DUCM/NRPC,Núcleo Rodoviário de Picos - DER-PI,N,N,N
110002413,DER-PI/DGE/DUCM/NRSME,Núcleo Rodoviário de Simplicio Mendes - DER-PI,N,N,N
110002417,DER-PI/DGE/DUCM/NRSRN,Núcleo Rodoviário de São Raimundo Nonato - DER-PI,N,N,N
110002418,DER-PI/DGE/DUCM/NRUR,Núcleo Rodoviário de Uruçuí - DER-PI,N,N,N
110002405,DER-PI/DGE/DUEN,Diretoria de Unidade de Engenharia - DER-PI,N,N,N
110011012,DER-PI/DGE/DUEN/COTEC,Coordenação Técnica Operacional - DER-PI,N,N,N
110002637,DER-PI/DGE/DUEN/GCON,Gerência de Construção - DER-PI,N,N,N
110011010,DER-PI/DGE/DUEN/GCON/CFIS,Coordenação de Fiscalização - DER-PI,N,N,N
110011011,DER-PI/DGE/DUEN/GETEC,Gerência Técnica de Engenharia - DER-PI,N,N,N
110002406,DER-PI/DGE/DUEN/GPRO,Gerência de Projetos - DER-PI,N,N,N
110001997,DER-PI/DGE/DUFI,Diretoria da Unidade Financeira - DER-PI,N,N,N
110011003,DER-PI/DGE/DUFI/GCON/CATO,Coordenação de Apoio Técnico Operacional - DER-PI,N,N,N
110011002,DER-PI/DGE/DUFI/GCONV,Gerência de Convênios - DER-PI,N,N,N
110002403,DER-PI/DGE/DUFI/GFIN,Gerência de Finanças - DER-PI,N,N,N
110011000,DER-PI/DGE/DUFI/GFIN/CFIN,Coordenação Financeira - DER-PI,N,N,N
110002404,DER-PI/DGE/DUFI/GFIN/SCO,Setor de Contabilidade - DER-PI,N,N,N
110011001,DER-PI/DGE/DUFI/GFIN/SEO,Setor de Execução Orçamentária - DER-PI,N,N,N
110010713,DER-PI/DGE/DULC,Diretoria de Unidade de Licitação e Contratos - DER-PI,N,N,N
110010715,DER-PI/DGE/DULC/ACONT,Agentes de Contratação - DER-PI,N,N,N
110010716,DER-PI/DGE/DULC/GCON,Gerência de Contratos - DER-PI,N,N,N
110010714,DER-PI/DGE/DULC/GLIC,Gerência de Licitação - DER-PI,N,N,N
110010707,DER-PI/DGE/DUP,Diretoria de Planejamento - DER-PI,N,N,N
110010708,DER-PI/DGE/DUP/GPLAN,Gerência de Planejamento - DER-PI,N,N,N
110010709,DER-PI/DGE/DUP/GPLAN/CPLAN,Coordenação de Planejamento - DER-PI,N,N,N
110010712,DER-PI/DGE/DUP/GPLAN/SAEO,Setor de Acompanhamento da Execução Orçamentária - DER-PI,N,N,N
110010711,DER-PI/DGE/DUP/GPLAN/SMA,Setor de Monitoramento de Ações - DER-PI,N,N,N
110010710,DER-PI/DGE/DUP/GPLAN/SOC,Setor de Orçamento - DER-PI,N,N,N
110002372,DER-PI/DGE/DUPP,Diretoria de Unidade de Planos e Programa - DER-PI,N,N,N
110002373,DER-PI/DGE/DUPP/GEPROG,Gerência de Programação - DER-PI,N,N,N
110002374,DER-PI/DGE/DUPP/GEPROG/SPD,Setor de Processamento de Dados - DER-PI,N,N,N
110002371,DER-PI/DGE/NCI,Núcleo de Controle Interno - DER-PI,N,N,N
110010705,DER-PI/DGE/NCI/CNCI,Coordenação de NCI - DER-PI,N,N,N
110002369,DER-PI/DGE/PJU,Procuradoria Jurídica - DER-PI,N,N,N
110010704,DER-PI/DGE/PROCJUR,Procuradoria Jurídica - DER-PI,N,N,N
110002638,DER-PI/DUEN/GPRO/GTAI,Meio Ambiente - DER-PI,N,N,N
110007398,DETRAN-PI/DET/ESTAT/RENAEST,Registro Nacional de Acidentes e Estatísticas de Trânsito - DETRAN-PI,N,N,N
110002793,DETRAN-PI/DHAB/APDHAB,Apoio Diretoria de Habilitação - DETRAN-PI,N,N,N
110002792,DETRAN-PI/DHAB/AVMEDICA,Coordenação de Avaliação Médica - DETRAN-PI,N,N,N
110002790,DETRAN-PI/DHAB/AVPSICOLOGICA,Coordenação de Avaliação Psicológica - DETRAN-PI,N,N,N
110002791,DETRAN-PI/DHAB/CACFC,Coordenação de Atendimento Aos Cfss - DETRAN-PI,N,N,N
110002789,DETRAN-PI/DHAB/CADASTRO,Coordenação de Cadastro - DETRAN-PI,N,N,N
110002794,DETRAN-PI/DHAB/EDDAVIDSOLANO,Setorial do Edifício David Solano - DETRAN-PI,N,N,N
110002779,DETRAN-PI/DIAF/CLOG,"Coordenação de Logística, Abastecimento e Serviços - DETRAN-PI",N,N,N
110002778,DETRAN-PI/DIAF/CPP,Coordenação de Capacitação de Pessoas - DETRAN-PI,N,N,N
110002777,DETRAN-PI/DIAF/GGP,Gerência de Gestão de Pessoas - DETRAN-PI,N,N,N
110002776,DETRAN-PI/DIAF/GRI,Gerência Administrativa de Recursos de Informática - DETRAN-PI,N,N,N
110007536,DETRAN-PI/DIAF/GRI/APOIO,APOIO DA GERÊNCIA DE INFORMÁTICA,N,N,N
110002797,DETRAN-PI/DINFRA/GFA,Gerência de Fiscalização e Apreensão - DETRAN-PI,N,N,N
110002798,DETRAN-PI/DINFRA/INDRC,Indicação do Real Condutor - DETRAN-PI,N,N,N
110002796,DETRAN-PI/DINFRA/JARI,Gerência de  Análise e Julgamento Jari - DETRAN-PI,N,N,N
110007415,DETRAN-PI/DIRETESCOLA/CETRAN,Coordenação Estadual de Trânsito - DETRAN-PI,N,N,N
110007416,DETRAN-PI/DIRETESCOLA/DDESCT,Diárias - Diretoria da Escola de Trânsito - DETRAN-PI,N,N,N
110002636,DETRAN-PI/GAB,Gabinete Geral do Departamento Estadual de Trânsito do Estado do Piauí - DETRAN-PI,S,S,N
110002765,DETRAN-PI/GAB/APGAB,Apoio Gabinete - Assistência de Serviços - DETRAN-PI,N,N,N
110002772,DETRAN-PI/GAB/ARQUIVO,Arquivo Central - DETRAN-PI,N,N,N
110009255,DETRAN-PI/GAB/ARQUIVOGAB,Arquivo Gabinete-Geral - DETRAN-PI,N,N,N
110004480,DETRAN-PI/GAB/ASCOM,Assessoria de Comunicação - DETRAN-PI,N,N,N
110007420,DETRAN-PI/GAB/ASCOM/CDD,Coordenação Disque Denúncia - DETRAN-PI,N,N,N
110007418,DETRAN-PI/GAB/ASCOM/DASCOM,Diárias - Assessoria Comunicação - DETRAN-PI,N,N,N
110007419,DETRAN-PI/GAB/ASCOM/OUVI,Ouvidoria - DETRAN-PI,N,N,N
110003200,DETRAN-PI/GAB/ASDETRAN,Associação dos Servidores - DETRAN-PI,N,N,N
110002769,DETRAN-PI/GAB/ASTEC,Assessoria Técnica  - DETRAN-PI,N,N,N
110010516,DETRAN-PI/GAB/ASTEC/JUD,Assessoria Jurídica - DETRAN-PI,N,N,N
110007392,DETRAN-PI/GAB/ATEN,Atendimento - DETRAN-PI,N,N,N
110010968,DETRAN-PI/GAB/ATENPGE,Atendimento à Requisições e Diligências da Procuradoria de Geral Estado (PGE) - DETRAN-PI,N,N,N
110002768,DETRAN-PI/GAB/CCAT,Coordenação da Comissão de Acidente de Trânsito - DETRAN-PI,N,N,N
110002767,DETRAN-PI/GAB/CCBE,Coordenação da Comissão Banca Examinadora - DETRAN-PI,N,N,N
110007525,DETRAN-PI/GAB/CCL,"Credenciamento, Contratos e Licitação - DETRAN-PI",N,N,N
110007527,DETRAN-PI/GAB/CCL/CONTRATOS,Contratos - DETRAN-PI,N,N,N
110007528,DETRAN-PI/GAB/CCL/CPL,Comissão Permanente de Licitações,N,N,N
110007526,DETRAN-PI/GAB/CCL/CRE,Credenciamento - DETRAN-PI,N,N,N
110008881,DETRAN-PI/GAB/CCL/CRE/CLICFC,Credenciamento de Clínicas e CFCs - DETRAN-PI,N,N,N
110007676,DETRAN-PI/GAB/CCL/DCCL,"Diárias - Credenciamento, Contratos e Licitação - DETRAN-PI",N,N,N
110002771,DETRAN-PI/GAB/CCP,Coordenação da Comissão Pontuação - DETRAN-PI,N,N,N
110002764,DETRAN-PI/GAB/CDD,Coordenação Disque Denúncia - DETRAN-PI,N,N,N
110002763,DETRAN-PI/GAB/CETRAN,Conselho Estadual de Trânsito - DETRAN-PI,N,N,N
110002815,DETRAN-PI/GAB/CIRETRANS,Gerência de Circunscrição Regional de Trânsito Ciretrans - DETRAN-PI,N,N,N
110010797,DETRAN-PI/GAB/CIRETRANS/2GECIS,2 º Gerência de Circunscrição Regional de Trânsito Ciretrans Região Sul - DETRAN-PI,N,N,N
110002816,DETRAN-PI/GAB/CIRETRANS/AGUABR,Ciretran Água Branca - DETRAN-PI,N,N,N
110002817,DETRAN-PI/GAB/CIRETRANS/ALTOS,Ciretran Altos - DETRAN-PI,N,N,N
110002818,DETRAN-PI/GAB/CIRETRANS/AMARA,Ciretran Amarante - DETRAN-PI,N,N,N
110002820,DETRAN-PI/GAB/CIRETRANS/BARRAS,Ciretran Barras - DETRAN-PI,N,N,N
110002819,DETRAN-PI/GAB/CIRETRANS/BARROD,Ciretran Barro Duro - DETRAN-PI,N,N,N
110002821,DETRAN-PI/GAB/CIRETRANS/BERTOl,Ciretran Bertolínia - DETRAN-PI,N,N,N
110002822,DETRAN-PI/GAB/CIRETRANS/BOMJES,Ciretran Bom Jesus - DETRAN-PI,N,N,N
110002823,DETRAN-PI/GAB/CIRETRANS/CAMPOM,Ciretran Campo Maior - DETRAN-PI,N,N,N
110002825,DETRAN-PI/GAB/CIRETRANS/CANTOB,Ciretran Canto do Buriti - DETRAN-PI,N,N,N
110002826,DETRAN-PI/GAB/CIRETRANS/CASTEL,Ciretran Castelo do Piauí - DETRAN-PI,N,N,N
110002827,DETRAN-PI/GAB/CIRETRANS/COCAL,Ciretran Cocal - DETRAN-PI,N,N,N
110002824,DETRAN-PI/GAB/CIRETRANS/CORREN,Ciretran Corrente - DETRAN-PI,N,N,N
110002828,DETRAN-PI/GAB/CIRETRANS/CURIMA,Ciretran Curimatá - DETRAN-PI,N,N,N
110007409,DETRAN-PI/GAB/CIRETRANS/DIGECI,Diárias - Gerência de Ciretrans - DETRAN-PI,N,N,N
110002830,DETRAN-PI/GAB/CIRETRANS/ELESB,Ciretran Elesbão Veloso - DETRAN-PI,N,N,N
110002829,DETRAN-PI/GAB/CIRETRANS/ESPER,Ciretran Esperantina - DETRAN-PI,N,N,N
110002831,DETRAN-PI/GAB/CIRETRANS/FLORIA,Ciretran Floriano - DETRAN-PI,N,N,N
110002832,DETRAN-PI/GAB/CIRETRANS/FRONT,Ciretran Fronteiras - DETRAN-PI,N,N,N
110009686,DETRAN-PI/GAB/CIRETRANS/GECINO,Gerência de Circunscrição Regional de Trânsito Ciretrans Região Norte - DETRAN-PI,N,N,N
110009687,DETRAN-PI/GAB/CIRETRANS/GECISU,Gerência de Circunscrição Regional de Trânsito Ciretrans Região Sul - DETRAN-PI,N,N,N
110002833,DETRAN-PI/GAB/CIRETRANS/GUADAL,Ciretran Guadalupe - DETRAN-PI,N,N,N
110002834,DETRAN-PI/GAB/CIRETRANS/INHUMA,Ciretran Inhuma - DETRAN-PI,N,N,N
110002836,DETRAN-PI/GAB/CIRETRANS/ITAINO,Ciretran Itainópolis - DETRAN-PI,N,N,N
110002835,DETRAN-PI/GAB/CIRETRANS/ITAUEI,Ciretran Itaueira - DETRAN-PI,N,N,N
110002837,DETRAN-PI/GAB/CIRETRANS/JAICOS,Ciretran Jaicós - DETRAN-PI,N,N,N
110002838,DETRAN-PI/GAB/CIRETRANS/JOSEDE,Ciretran José de Freitas - DETRAN-PI,N,N,N
110002839,DETRAN-PI/GAB/CIRETRANS/LUZILA,Ciretran Luzilandia - DETRAN-PI,N,N,N
110002840,DETRAN-PI/GAB/CIRETRANS/MARCOL,Ciretran Marcolândia - DETRAN-PI,N,N,N
110002841,DETRAN-PI/GAB/CIRETRANS/OEIRAS,Ciretran Oeiras - DETRAN-PI,N,N,N
110002848,DETRAN-PI/GAB/CIRETRANS/PADREM,Ciretran Padre Marcos - DETRAN-PI,N,N,N
110002842,DETRAN-PI/GAB/CIRETRANS/PARNAI,Ciretran Parnaiba - DETRAN-PI,N,N,N
110002845,DETRAN-PI/GAB/CIRETRANS/PAULIS,Ciretran Paulistana - DETRAN-PI,N,N,N
110002847,DETRAN-PI/GAB/CIRETRANS/PEDII,Ciretran Pedro II - DETRAN-PI,N,N,N
110002843,DETRAN-PI/GAB/CIRETRANS/PICOS,Ciretran Picos - DETRAN-PI,N,N,N
110002846,DETRAN-PI/GAB/CIRETRANS/PIRAC,Ciretran Piracuruca - DETRAN-PI,N,N,N
110002844,DETRAN-PI/GAB/CIRETRANS/PIRIPI,Ciretran Piripiri - DETRAN-PI,N,N,N
110002849,DETRAN-PI/GAB/CIRETRANS/REGENE,Ciretran Regeneração - DETRAN-PI,N,N,N
110002851,DETRAN-PI/GAB/CIRETRANS/SAOJOA,Ciretran São João do Piauí - DETRAN-PI,N,N,N
110002850,DETRAN-PI/GAB/CIRETRANS/SAORAI,Ciretran São Raimundo Nonato - DETRAN-PI,N,N,N
110002853,DETRAN-PI/GAB/CIRETRANS/SIMOES,Ciretran Simões - DETRAN-PI,N,N,N
110002852,DETRAN-PI/GAB/CIRETRANS/SIMPLI,Ciretran Simplício Mendes - DETRAN-PI,N,N,N
110002854,DETRAN-PI/GAB/CIRETRANS/UNIAO,Ciretran União - DETRAN-PI,N,N,N
110002855,DETRAN-PI/GAB/CIRETRANS/URUCUI,Ciretran Uruçuí - DETRAN-PI,N,N,N
110002856,DETRAN-PI/GAB/CIRETRANS/VALENC,Ciretran Valença - DETRAN-PI,N,N,N
110010523,DETRAN-PI/GAB/CNHSOC,Carteira Nacional de Habilitação Social - DETRAN-PI,N,N,N
110002860,DETRAN-PI/GAB/CONTRATOS,Unidade de Contratos - DETRAN-PI,N,N,N
110002766,DETRAN-PI/GAB/CPL,Comissão Permanente de Licitação - DETRAN-PI,N,N,N
110002808,DETRAN-PI/GAB/CPOSTOS,Coordenação de Posto de Serviços - DETRAN-PI,N,N,N
110002812,DETRAN-PI/GAB/CPOSTOS/BEIRARIO,Posto de Atendimento Beira Rio - DETRAN-PI,N,N,N
110008902,DETRAN-PI/GAB/CPOSTOS/GRADIR,Posto de Atendimento Grand Dirceu - DETRAN-PI,N,N,N
110002813,DETRAN-PI/GAB/CPOSTOS/NOIVOS,Posto de Atendimento Noivos - DETRAN-PI,N,N,N
110010576,DETRAN-PI/GAB/CPOSTOS/PICENMO,Posto de Atendimento Piauí Center Moda - DETRAN-PI,N,N,N
110002810,DETRAN-PI/GAB/CPOSTOS/SHOPCID,Posto de Atendimento do Shopping da Cidade - DETRAN-PI,N,N,N
110002809,DETRAN-PI/GAB/CPOSTOS/SHOPRIO,Posto de Atendimento Shopping Rio Poty - DETRAN-PI,N,N,N
110002814,DETRAN-PI/GAB/CPOSTOS/TANNEV,Posto de Atendimento do Tancredo Neves - DETRAN-PI,N,N,N
110002811,DETRAN-PI/GAB/CPOSTOS/TERRAQ,Posto de Atendimento Terra Querida - DETRAN-PI,N,N,N
110010020,DETRAN-PI/GAB/CREDGAB,Credenciamentos Gabinete-Geral - DETRAN-PI,N,N,N
110010249,DETRAN-PI/GAB/DEPRE,Defesa Prévia - DETRAN-PI,N,N,N
110002801,DETRAN-PI/GAB/DET,Diretoria de Engenharia de Trânsito - DETRAN-PI,N,N,N
110002807,DETRAN-PI/GAB/DET/APDET,Apoio da Diretoria de Engenharia de Trânsito - DETRAN-PI,N,N,N
110002804,DETRAN-PI/GAB/DET/CPED,Coordenação Pedagógica - DETRAN-PI,N,N,N
110002805,DETRAN-PI/GAB/DET/CPROJ,Coordenação de Projetos - DETRAN-PI,N,N,N
110002806,DETRAN-PI/GAB/DET/CSINET,Coordenação de Sinet - DETRAN-PI,N,N,N
110007400,DETRAN-PI/GAB/DET/DDET,Diárias - Diretoria de Engenharia de Trânsito - DETRAN-PI,N,N,N
110007397,DETRAN-PI/GAB/DET/ESTAT,Estatítica - DETRAN-PI,N,N,N
110007399,DETRAN-PI/GAB/DET/ESTAT/ESGE,Estatística Geral - DETRAN-PI,N,N,N
110002803,DETRAN-PI/GAB/DET/GET,Gerência de Educação No Trânsito - DETRAN-PI,N,N,N
110002802,DETRAN-PI/GAB/DET/GSM,Gerência de Sinalização e Manutenção - DETRAN-PI,N,N,N
110002857,DETRAN-PI/GAB/DETRANDIGIT,Detran Digital - DETRAN-PI,N,N,N
110007421,DETRAN-PI/GAB/DGAB,Diárias - Gabinete Geral - DETRAN-PI,N,N,N
110002787,DETRAN-PI/GAB/DHAB,Diretoria de Habilitação - DETRAN-PI,N,N,N
